9.427469253540039062e+00,9.321587562561035156e+00,9.384331703186035156e+00,9.352959632873535156e+00,9.325508117675781250e+00,9.380410194396972656e+00,9.250998497009277344e+00,9.349037170410156250e+00,9.250998497009277344e+00,9.298057556152343750e+00,9.329429626464843750e+00,9.352959632873535156e+00,9.450998306274414062e+00,9.435312271118164062e+00,9.541193962097167969e+00,9.447076797485351562e+00,9.588253021240234375e+00,9.537270545959472656e+00,9.549037933349609375e+00,9.635311126708984375e+00,9.435312271118164062e+00,9.521585464477539062e+00,9.407859802246093750e+00,9.411781311035156250e+00,9.403938293457031250e+00,9.388251304626464844e+00,9.411781311035156250e+00,9.388252258300781250e+00
9.415704727172851562e+00,9.282371520996093750e+00,9.356882095336914062e+00,9.337273597717285156e+00,9.301978111267089844e+00,9.360803604125976562e+00,9.243155479431152344e+00,9.329429626464843750e+00,9.258842468261718750e+00,9.290214538574218750e+00,9.309822082519531250e+00,9.352958679199218750e+00,9.450998306274414062e+00,9.435312271118164062e+00,9.525507926940917969e+00,9.458842277526855469e+00,9.615704536437988281e+00,9.490215301513671875e+00,9.443156242370605469e+00,9.529430389404296875e+00,9.380411148071289062e+00,9.462762832641601562e+00,9.305899620056152344e+00,9.325508117675781250e+00,9.356880187988281250e+00,9.364722251892089844e+00,9.396095275878906250e+00,9.337270736694335938e+00
9.470606803894042969e+00,9.376489639282226562e+00,9.400018692016601562e+00,9.388253211975097656e+00,9.376488685607910156e+00,9.403940200805664062e+00,9.266683578491210938e+00,9.352958679199218750e+00,9.352959632873535156e+00,9.411782264709472656e+00,9.439233779907226562e+00,9.490213394165039062e+00,9.545117378234863281e+00,9.494135856628417969e+00,9.643155097961425781e+00,9.482372283935546875e+00,9.639234542846679688e+00,9.564724922180175781e+00,9.509822845458984375e+00,9.647077560424804688e+00,9.454919815063476562e+00,9.533351898193359375e+00,9.368644714355468750e+00,9.352958679199218750e+00,9.380408287048339844e+00,9.388252258300781250e+00,9.454918861389160156e+00,9.411780357360839844e+00
9.376488685607910156e+00,9.266684532165527344e+00,9.329430580139160156e+00,9.305900573730468750e+00,9.278448104858398438e+00,9.313743591308593750e+00,9.223546981811523438e+00,9.298057556152343750e+00,9.235311508178710938e+00,9.258841514587402344e+00,9.313744544982910156e+00,9.380410194396972656e+00,9.431390762329101562e+00,9.400018692016601562e+00,9.513744354248046875e+00,9.329430580139160156e+00,9.431391716003417969e+00,9.407862663269042969e+00,9.509822845458984375e+00,9.584332466125488281e+00,9.321587562561035156e+00,9.537273406982421875e+00,9.298056602478027344e+00,9.262762069702148438e+00,9.262762069702148438e+00,9.243153572082519531e+00,9.298054695129394531e+00,9.270604133605957031e+00
9.454919815063476562e+00,9.341195106506347656e+00,9.415703773498535156e+00,9.384329795837402344e+00,9.333351135253906250e+00,9.384330749511718750e+00,9.301978111267089844e+00,9.360801696777343750e+00,9.356879234313964844e+00,9.407860755920410156e+00,9.400017738342285156e+00,9.435312271118164062e+00,9.525508880615234375e+00,9.419627189636230469e+00,9.588254928588867188e+00,9.454921722412109375e+00,9.564724922180175781e+00,9.541194915771484375e+00,9.537273406982421875e+00,9.662764549255371094e+00,9.478449821472167969e+00,9.556879997253417969e+00,9.447075843811035156e+00,9.396094322204589844e+00,9.337270736694335938e+00,9.321584701538085938e+00,9.388250350952148438e+00,9.392173767089843750e+00
9.396096229553222656e+00,9.270605087280273438e+00,9.325508117675781250e+00,9.305899620056152344e+00,9.262762069702148438e+00,9.309822082519531250e+00,9.235311508178710938e+00,9.321587562561035156e+00,9.309822082519531250e+00,9.341194152832031250e+00,9.372568130493164062e+00,9.431390762329101562e+00,9.450999259948730469e+00,9.352959632873535156e+00,9.494136810302734375e+00,9.301979064941406250e+00,9.486291885375976562e+00,9.403939247131347656e+00,9.568645477294921875e+00,9.807862281799316406e+00,9.305901527404785156e+00,9.674528121948242188e+00,9.356880187988281250e+00,9.337272644042968750e+00,9.305898666381835938e+00,9.215702056884765625e+00,9.305899620056152344e+00,9.227467536926269531e+00
9.423546791076660156e+00,9.309821128845214844e+00,9.360800743103027344e+00,9.345114707946777344e+00,9.325508117675781250e+00,9.376487731933593750e+00,9.290213584899902344e+00,9.411782264709472656e+00,9.349038124084472656e+00,9.427468299865722656e+00,9.388254165649414062e+00,9.392175674438476562e+00,9.474529266357421875e+00,9.396098136901855469e+00,9.533351898193359375e+00,9.443156242370605469e+00,9.560802459716796875e+00,9.533352851867675781e+00,9.568646430969238281e+00,9.701979637145996094e+00,9.474528312683105469e+00,9.635312080383300781e+00,9.443154335021972656e+00,9.349037170410156250e+00,9.282367706298828125e+00,9.223546028137207031e+00,9.298055648803710938e+00,9.309819221496582031e+00
9.392173767089843750e+00,9.294134140014648438e+00,9.341194152832031250e+00,9.305898666381835938e+00,9.278448104858398438e+00,9.364722251892089844e+00,9.286291122436523438e+00,9.376487731933593750e+00,9.360801696777343750e+00,9.403938293457031250e+00,9.372567176818847656e+00,9.384332656860351562e+00,9.454921722412109375e+00,9.341195106506347656e+00,9.486292839050292969e+00,9.411784172058105469e+00,9.541195869445800781e+00,9.490215301513671875e+00,9.435313224792480469e+00,9.509822845458984375e+00,9.305901527404785156e+00,9.435312271118164062e+00,9.309821128845214844e+00,9.388252258300781250e+00,9.274525642395019531e+00,9.200016975402832031e+00,9.321585655212402344e+00,9.294134140014648438e+00
9.392173767089843750e+00,9.266682624816894531e+00,9.360800743103027344e+00,9.329428672790527344e+00,9.294134140014648438e+00,9.360800743103027344e+00,9.270604133605957031e+00,9.400016784667968750e+00,9.329428672790527344e+00,9.407861709594726562e+00,9.384331703186035156e+00,9.411783218383789062e+00,9.443156242370605469e+00,9.313743591308593750e+00,9.470606803894042969e+00,9.282371520996093750e+00,9.458841323852539062e+00,9.400017738342285156e+00,9.337272644042968750e+00,9.415704727172851562e+00,9.215703964233398438e+00,9.313742637634277344e+00,9.305898666381835938e+00,9.427468299865722656e+00,9.309821128845214844e+00,9.250996589660644531e+00,9.352957725524902344e+00,9.258839607238769531e+00
9.443154335021972656e+00,9.321586608886718750e+00,9.427468299865722656e+00,9.403938293457031250e+00,9.360800743103027344e+00,9.431389808654785156e+00,9.290211677551269531e+00,9.458840370178222656e+00,9.341194152832031250e+00,9.427468299865722656e+00,9.415703773498535156e+00,9.376489639282226562e+00,9.474527359008789062e+00,9.400017738342285156e+00,9.509821891784667969e+00,9.376488685607910156e+00,9.486293792724609375e+00,9.505901336669921875e+00,9.376488685607910156e+00,9.415704727172851562e+00,9.474527359008789062e+00,9.427469253540039062e+00,9.486290931701660156e+00,9.447075843811035156e+00,9.337271690368652344e+00,9.329428672790527344e+00,9.396095275878906250e+00,9.392173767089843750e+00
9.356879234313964844e+00,9.239233016967773438e+00,9.294134140014648438e+00,9.266681671142578125e+00,9.235309600830078125e+00,9.298054695129394531e+00,9.203938484191894531e+00,9.298056602478027344e+00,9.294134140014648438e+00,9.305900573730468750e+00,9.349037170410156250e+00,9.356881141662597656e+00,9.388253211975097656e+00,9.380411148071289062e+00,9.494135856628417969e+00,9.349038124084472656e+00,9.494135856628417969e+00,9.454920768737792969e+00,9.450997352600097656e+00,9.486291885375976562e+00,9.274527549743652344e+00,9.498056411743164062e+00,9.258839607238769531e+00,9.345115661621093750e+00,9.313742637634277344e+00,9.239232063293457031e+00,9.372566223144531250e+00,9.305899620056152344e+00
9.466684341430664062e+00,9.364722251892089844e+00,9.376487731933593750e+00,9.356878280639648438e+00,9.372564315795898438e+00,9.443152427673339844e+00,9.329427719116210938e+00,9.447074890136718750e+00,9.294133186340332031e+00,9.372566223144531250e+00,9.349037170410156250e+00,9.305898666381835938e+00,9.403939247131347656e+00,9.333350181579589844e+00,9.478447914123535156e+00,9.364722251892089844e+00,9.454918861389160156e+00,9.407859802246093750e+00,9.360801696777343750e+00,9.458841323852539062e+00,9.341193199157714844e+00,9.419623374938964844e+00,9.372566223144531250e+00,9.360801696777343750e+00,9.384330749511718750e+00,9.392175674438476562e+00,9.380410194396972656e+00,9.388253211975097656e+00
9.388253211975097656e+00,9.270606040954589844e+00,9.321584701538085938e+00,9.294134140014648438e+00,9.278448104858398438e+00,9.341192245483398438e+00,9.235310554504394531e+00,9.349034309387207031e+00,9.278447151184082031e+00,9.321585655212402344e+00,9.321583747863769531e+00,9.309821128845214844e+00,9.333351135253906250e+00,9.301977157592773438e+00,9.341192245483398438e+00,9.286291122436523438e+00,9.341192245483398438e+00,9.274524688720703125e+00,9.215702056884765625e+00,9.270604133605957031e+00,9.176486968994140625e+00,9.231388092041015625e+00,9.243152618408203125e+00,9.282370567321777344e+00,9.274526596069335938e+00,9.262763023376464844e+00,9.247076988220214844e+00,9.172567367553710938e+00
9.454918861389160156e+00,9.345114707946777344e+00,9.380408287048339844e+00,9.360800743103027344e+00,9.333348274230957031e+00,9.376486778259277344e+00,9.274524688720703125e+00,9.396094322204589844e+00,9.290212631225585938e+00,9.294132232666015625e+00,9.286290168762207031e+00,9.290211677551269531e+00,9.305898666381835938e+00,9.247074127197265625e+00,9.290212631225585938e+00,9.211781501770019531e+00,9.243152618408203125e+00,9.207857131958007812e+00,9.141190528869628906e+00,9.184329986572265625e+00,9.172563552856445312e+00,9.149035453796386719e+00,9.105896949768066406e+00,9.156878471374511719e+00,9.133348464965820312e+00,9.078448295593261719e+00,9.121586799621582031e+00,9.156880378723144531e+00
9.435310363769531250e+00,9.329428672790527344e+00,9.376486778259277344e+00,9.352958679199218750e+00,9.325505256652832031e+00,9.388250350952148438e+00,9.286290168762207031e+00,9.419623374938964844e+00,9.274525642395019531e+00,9.313740730285644531e+00,9.270603179931640625e+00,9.270602226257324219e+00,9.333347320556640625e+00,9.227465629577636719e+00,9.341190338134765625e+00,9.203935623168945312e+00,9.258836746215820312e+00,9.235307693481445312e+00,9.156876564025878906e+00,9.219624519348144531e+00,9.231387138366699219e+00,9.247073173522949219e+00,9.090210914611816406e+00,9.066682815551757812e+00,9.058838844299316406e+00,9.035309791564941406e+00,9.070604324340820312e+00,9.152958869934082031e+00
9.407860755920410156e+00,9.309819221496582031e+00,9.372564315795898438e+00,9.341194152832031250e+00,9.333347320556640625e+00,9.380408287048339844e+00,9.298052787780761719e+00,9.403938293457031250e+00,9.282369613647460938e+00,9.352954864501953125e+00,9.301976203918457031e+00,9.294131278991699219e+00,9.341190338134765625e+00,9.231386184692382812e+00,9.329426765441894531e+00,9.227464675903320312e+00,9.282366752624511719e+00,9.278445243835449219e+00,9.239228248596191406e+00,9.227465629577636719e+00,9.133347511291503906e+00,9.196092605590820312e+00,9.086289405822753906e+00,9.043152809143066406e+00,9.082368850708007812e+00,9.082368850708007812e+00,9.090212821960449219e+00,9.109820365905761719e+00
9.513741493225097656e+00,9.407858848571777344e+00,9.450995445251464844e+00,9.423544883728027344e+00,9.415700912475585938e+00,9.470603942871093750e+00,9.372563362121582031e+00,9.494131088256835938e+00,9.356878280639648438e+00,9.403935432434082031e+00,9.396093368530273438e+00,9.349033355712890625e+00,9.411779403686523438e+00,9.290209770202636719e+00,9.356876373291015625e+00,9.274524688720703125e+00,9.313738822937011719e+00,9.341192245483398438e+00,9.333346366882324219e+00,9.286289215087890625e+00,9.113739013671875000e+00,9.152956008911132812e+00,9.074524879455566406e+00,9.101977348327636719e+00,9.133349418640136719e+00,9.121583938598632812e+00,9.156879425048828125e+00,9.172565460205078125e+00
9.494133949279785156e+00,9.321583747863769531e+00,9.427464485168457031e+00,9.403938293457031250e+00,9.384329795837402344e+00,9.482367515563964844e+00,9.317661285400390625e+00,9.521584510803222656e+00,9.352955818176269531e+00,9.482367515563964844e+00,9.450994491577148438e+00,9.431385993957519531e+00,9.537267684936523438e+00,9.345110893249511719e+00,9.545111656188964844e+00,9.333345413208007812e+00,9.423542976379394531e+00,9.403935432434082031e+00,9.403937339782714844e+00,9.454914093017578125e+00,9.258837699890136719e+00,9.407857894897460938e+00,9.129426956176757812e+00,9.109819412231445312e+00,9.172564506530761719e+00,9.145113945007324219e+00,9.184330940246582031e+00,9.160800933837890625e+00
